City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Delhi NCR,GO,COMPLETED,2018-02-11 07:16:37 +0000 UTC,2018-02-11 07:24:26 +0000 UTC,28.5398284,77.2938627,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-02-11 08:15:05 +0000 UTC,28.5987848,77.2055638,"Delhi Gymkhana Club, New Delhi, Delhi 110021, India",11.42,257.35,INR
Delhi NCR,GO,COMPLETED,2018-02-10 14:54:37 +0000 UTC,2018-02-10 15:01:44 +0000 UTC,28.5399855,77.2940536,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-02-10 15:29:27 +0000 UTC,28.5594629,77.1969773,"B 6- Commercial Complex,Safdarjung Enclave Opp Deer Pa rk Nr Mother Dairy, New Delhi, Delhi 110029, India",9.92,211.13,INR
Delhi NCR,GO,COMPLETED,2018-02-09 04:30:17 +0000 UTC,2018-02-09 04:36:02 +0000 UTC,28.5397067,77.2939532,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-02-09 05:18:21 +0000 UTC,28.6224903,77.2121648,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.97,235.78,INR
Delhi NCR,GO,COMPLETED,2018-02-08 11:40:17 +0000 UTC,2018-02-08 11:44:08 +0000 UTC,28.6227526,77.2123015,"5, Sansad Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001, India",2018-02-08 12:27:18 +0000 UTC,28.5401016,77.2939669,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",9.01,241.08,INR
Delhi NCR,GO,COMPLETED,2018-02-05 11:43:08 +0000 UTC,2018-02-05 11:51:20 +0000 UTC,28.622682,77.2121333,"#, 5, Sansad Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001, India",2018-02-05 12:32:49 +0000 UTC,28.5399399,77.2939737,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",8.79,259.08,INR
Delhi NCR,GO,COMPLETED,2018-02-05 04:17:48 +0000 UTC,2018-02-05 04:21:33 +0000 UTC,28.5397006,77.2941937,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-02-05 05:03:26 +0000 UTC,28.622587,77.2122589,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.94,260.76,INR
Delhi NCR,GO,COMPLETED,2018-01-31 10:03:39 +0000 UTC,2018-01-31 10:11:04 +0000 UTC,28.6214534,77.2124157,"9, Rafi Marg, Sansad Marg Road Area, New Delhi, Delhi 110001, India",2018-01-31 11:21:33 +0000 UTC,28.5400094,77.294009,,16.31,405.92,INR
Delhi NCR,GO,COMPLETED,2018-01-31 04:46:58 +0000 UTC,2018-01-31 04:54:31 +0000 UTC,28.5397286,77.2940515,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-01-31 05:42:07 +0000 UTC,28.6224505,77.2121943,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.96,267.67,INR
Delhi NCR,GO,COMPLETED,2018-01-29 11:44:59 +0000 UTC,2018-01-29 11:53:09 +0000 UTC,28.61737,77.2113333,"1, Red Cross Road, Sansad Marg Area, New Delhi, Delhi 110001, India",2018-01-29 12:35:40 +0000 UTC,28.5403083,77.2936517,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",9.39,258.95,INR
Delhi NCR,GO,CANCELED,2018-01-29 11:32:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.6204798,77.2104778,,1970-01-01 00:00:00 +0000 UTC,28.6218935,77.2154971,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2018-01-29 04:46:44 +0000 UTC,2018-01-29 04:50:04 +0000 UTC,28.5396811,77.2940424,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-01-29 05:36:26 +0000 UTC,28.6225322,77.2121987,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",9.63,241.13,INR
Delhi NCR,GO,CANCELED,2018-01-29 04:29:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5386883,77.29182,,1970-01-01 00:00:00 +0000 UTC,28.5391633,77.2933867,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2018-01-25 10:02:22 +0000 UTC,2018-01-25 10:08:21 +0000 UTC,28.6001826,77.2261621,"Khan Market, Rabindra Nagar, New Delhi, Delhi 110003",2018-01-25 10:37:18 +0000 UTC,28.5399419,77.2939773,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",8.86,203.95,INR
Delhi NCR,GO,COMPLETED,2018-01-25 04:30:52 +0000 UTC,2018-01-25 04:49:39 +0000 UTC,28.5397967,77.294065,,2018-01-25 05:25:49 +0000 UTC,28.6221583,77.211705,,9.37,240.05,INR
Delhi NCR,GO,COMPLETED,2018-01-24 04:22:27 +0000 UTC,2018-01-24 04:30:13 +0000 UTC,28.540106,77.2939174,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-01-24 05:14:45 +0000 UTC,28.6225462,77.2122362,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",9.00,252.84,INR
Delhi NCR,GO,COMPLETED,2018-01-22 04:21:34 +0000 UTC,2018-01-22 04:31:31 +0000 UTC,28.5402114,77.2940102,"Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-01-22 05:20:30 +0000 UTC,28.622526,77.2121599,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",9.01,263.96,INR
Delhi NCR,GO,COMPLETED,2018-01-19 14:50:57 +0000 UTC,2018-01-19 14:54:36 +0000 UTC,28.5397196,77.2939898,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-19 15:22:54 +0000 UTC,28.554618,77.196238,,8.49,198.06,INR
Delhi NCR,GO,CANCELED,2018-01-19 14:44:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.541216,77.2965328,,1970-01-01 00:00:00 +0000 UTC,28.5408213,77.296629,"E-7, Block E, Vasant Vihar, New Delhi, Delhi 110057, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2018-01-19 10:41:31 +0000 UTC,2018-01-19 10:47:48 +0000 UTC,28.6224434,77.2121124,"No., 9, Rafi Marg, Sansad Marg Road Area, New Delhi, Delhi 110001, India",2018-01-19 11:19:55 +0000 UTC,28.5507108,77.251694,,7.77,195.59,INR
Delhi NCR,GO,COMPLETED,2018-01-19 05:04:18 +0000 UTC,2018-01-19 05:11:37 +0000 UTC,28.5397048,77.2943471,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-19 05:57:57 +0000 UTC,28.6224296,77.2120938,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.95,240.2,INR
Delhi NCR,GO,COMPLETED,2018-01-18 04:07:54 +0000 UTC,2018-01-18 04:14:32 +0000 UTC,28.5397205,77.2941522,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-18 05:03:35 +0000 UTC,28.6225954,77.2122238,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.96,240,INR
Delhi NCR,GO,COMPLETED,2018-01-17 04:39:16 +0000 UTC,2018-01-17 04:43:02 +0000 UTC,28.5399739,77.2939192,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-17 05:29:06 +0000 UTC,28.6224223,77.212103,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",9.33,235.57,INR
Delhi NCR,GO,COMPLETED,2018-01-13 10:44:36 +0000 UTC,2018-01-13 10:51:14 +0000 UTC,28.5397786,77.2942102,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-13 11:42:32 +0000 UTC,28.5174483,77.1604185,"Sector D, Vasant Kunj, New Delhi, Delhi 110070, India",12.57,295.14,INR
Delhi NCR,GO,COMPLETED,2018-01-12 18:23:39 +0000 UTC,2018-01-12 18:35:01 +0000 UTC,28.6342359,77.2207263,"23, First Floor, Odeon Building, Radial Road 5, D Block, Connaught Place, D Block, Connaught Place, New Delhi, Delhi 110001, India",2018-01-12 19:02:13 +0000 UTC,28.5396647,77.2941289,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",9.01,306,INR
Delhi NCR,GO,CANCELED,2018-01-12 12:14:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.6266904,77.2193717,,1970-01-01 00:00:00 +0000 UTC,28.6218784,77.2154619,"Kaling Marg, Sector 5, Vaishali, Ghaziabad, Uttar Pradesh 201012, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2018-01-09 05:43:57 +0000 UTC,2018-01-09 05:52:30 +0000 UTC,28.5396539,77.2940371,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-01-09 06:39:32 +0000 UTC,28.6227281,77.2123498,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",5.56,211.51,INR
Delhi NCR,GO,CANCELED,2018-01-08 03:11:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5354633,77.2853783,,1970-01-01 00:00:00 +0000 UTC,28.533845,77.2813017,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2018-01-07 13:03:15 +0000 UTC,2018-01-07 13:11:17 +0000 UTC,28.5398044,77.2943935,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-07 13:56:33 +0000 UTC,28.6351437,77.2180133,"H-27, Tropical Building, Connaught Circus, Block H, Connaught Place, New Delhi, Delhi 110001, India",9.99,239.61,INR
Delhi NCR,GO,COMPLETED,2018-01-06 12:44:49 +0000 UTC,2018-01-06 12:58:16 +0000 UTC,28.533515,77.200165,"75, Navjeevan Vihar, Malviya Nagar, New Delhi, Delhi 110017, India",2018-01-06 13:29:37 +0000 UTC,28.5175667,77.1599267,"Sector B, Pocket 1, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi, Delhi 110070, India",5.09,169.94,INR
Delhi NCR,GO,COMPLETED,2018-01-05 14:04:18 +0000 UTC,2018-01-05 14:13:02 +0000 UTC,28.5483874,77.2489793,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",2018-01-05 14:42:46 +0000 UTC,28.5424401,77.1567007,,7.61,192.08,INR
Delhi NCR,GO,COMPLETED,2018-01-05 12:09:50 +0000 UTC,2018-01-05 12:15:11 +0000 UTC,28.5396702,77.2940193,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-05 12:39:48 +0000 UTC,28.5483245,77.248782,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.53,160.21,INR
Delhi NCR,GO,CANCELED,2018-01-04 17:24:11 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.590385,77.21292,,1970-01-01 00:00:00 +0000 UTC,28.598115,77.2063417,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2018-01-03 03:51:42 +0000 UTC,2018-01-03 04:00:21 +0000 UTC,28.5396828,77.2942062,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2018-01-03 04:37:33 +0000 UTC,28.6224746,77.2121278,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.97,225.71,INR
Delhi NCR,GO,COMPLETED,2018-01-02 10:05:18 +0000 UTC,2018-01-02 10:08:20 +0000 UTC,28.5396227,77.2940717,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2018-01-02 10:30:22 +0000 UTC,28.5346629,77.243716,,5.64,155.95,INR
Delhi NCR,GO,CANCELED,2018-01-02 10:02:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5422567,77.2935656,,1970-01-01 00:00:00 +0000 UTC,28.5422567,77.2935656,"M Block, Greater Kailash I, Greater Kailash, M Block, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,GO,CANCELED,2018-01-02 09:55:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5379369,77.2908124,,1970-01-01 00:00:00 +0000 UTC,28.5378445,77.2908123,"M Block, Greater Kailash, New Delhi, Delhi 110048, India",0.00,42,INR
Delhi NCR,GO,COMPLETED,2017-12-31 22:38:18 +0000 UTC,2017-12-31 22:44:15 +0000 UTC,28.5819217,77.241095,"21, Block J, Jungpura Extension, Jangpura, New Delhi, Delhi 110014, India",2017-12-31 22:58:56 +0000 UTC,28.5398283,77.2940417,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",6.91,137.24,INR
Delhi NCR,GO,COMPLETED,2017-12-29 02:30:17 +0000 UTC,2017-12-29 02:35:51 +0000 UTC,28.5898601,77.226071,"India Habitat Centre, Institutional Area, Lodi Colony, New Delhi, Delhi 110003, India",2017-12-29 02:53:12 +0000 UTC,28.5398566,77.2939637,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",8.66,172.51,INR
Delhi NCR,GO,CANCELED,2017-12-28 20:30:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5486167,77.2361583,,1970-01-01 00:00:00 +0000 UTC,28.5492133,77.236505,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2017-12-28 20:03:51 +0000 UTC,2017-12-28 20:05:47 +0000 UTC,28.5527955,77.2122908,"Siri Institutional Area, Block A, Siri Fort Institutional Area, Siri Fort, Siri Institutional Area, Siri Fort Institutional Area, Siri Fort, New Delhi, Delhi 110049, India",2017-12-28 20:10:27 +0000 UTC,28.5424147,77.2235512,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",1.59,76.76,INR
Delhi NCR,GO,CANCELED,2017-12-28 20:02:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5562312,77.2154978,,1970-01-01 00:00:00 +0000 UTC,28.5562312,77.2154978,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2017-12-28 16:02:06 +0000 UTC,2017-12-28 16:09:48 +0000 UTC,28.5396175,77.2940788,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2017-12-28 16:44:49 +0000 UTC,28.5526779,77.2124514,"Siri Institutional Area, Block A, Siri Fort Institutional Area, Siri Fort, Siri Institutional Area, Siri Fort Institutional Area, Siri Fort, New Delhi, Delhi 110049, India",8.55,212.71,INR
Delhi NCR,GO,CANCELED,2017-12-28 15:55:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5405009,77.2972146,,1970-01-01 00:00:00 +0000 UTC,28.5414289,77.2993628,"Siri Institutional Area, Block A, Siri Fort Institutional Area, Siri Fort, Siri Institutional Area, Siri Fort Institutional Area, Siri Fort, New Delhi, Delhi 110049, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2017-12-24 15:53:31 +0000 UTC,2017-12-24 16:01:28 +0000 UTC,28.5891847,77.2523691,"Block C, Nizamuddin East, New Delhi, Delhi 110013, India",2017-12-24 16:22:57 +0000 UTC,28.5399598,77.2940217,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",5.51,143.43,INR
Delhi NCR,GO,DRIVER_CANCELED,2017-12-24 15:37:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5888355,77.25262,,1970-01-01 00:00:00 +0000 UTC,28.5858482,77.2534963,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,42,INR
Delhi NCR,GO,CANCELED,2017-12-24 15:07:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5873317,77.251895,,1970-01-01 00:00:00 +0000 UTC,28.587125,77.2523,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2017-12-24 09:08:22 +0000 UTC,2017-12-24 09:18:18 +0000 UTC,28.5397349,77.2938466,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-24 09:40:15 +0000 UTC,28.5891728,77.2519835,"Block C, Nizamuddin East, New Delhi, Delhi 110013, India",5.64,118.31,INR
Delhi NCR,GO,COMPLETED,2017-12-21 11:47:48 +0000 UTC,2017-12-21 12:03:19 +0000 UTC,28.6224289,77.2120808,"No., 9, Rafi Marg, Sansad Marg Road Area, New Delhi, Delhi 110001, India",2017-12-21 13:12:22 +0000 UTC,28.540116,77.2939101,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",8.80,215.03,INR
Delhi NCR,GO,COMPLETED,2017-12-21 05:08:28 +0000 UTC,2017-12-21 05:15:32 +0000 UTC,28.5396485,77.2940268,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-21 05:52:01 +0000 UTC,28.6224828,77.2121169,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.97,193.61,INR
Delhi NCR,GO,COMPLETED,2017-12-20 15:47:11 +0000 UTC,2017-12-20 15:50:49 +0000 UTC,28.5240362,77.2066121,"PVR Anupam Saket, Community Center, Ashok Vihar, Saket, New Delhi, Delhi 110017, India",2017-12-20 16:23:38 +0000 UTC,28.5401572,77.2951984,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",8.50,153.82,INR
Delhi NCR,GO,COMPLETED,2017-12-20 11:44:08 +0000 UTC,2017-12-20 11:49:05 +0000 UTC,28.5399383,77.293985,"Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-20 12:28:01 +0000 UTC,28.5339283,77.1998283,"Navjeevan Vihar, Adchini, New Delhi, Delhi 110017, India",8.32,156.24,INR
Delhi NCR,GO,COMPLETED,2017-12-20 10:34:27 +0000 UTC,2017-12-20 10:38:02 +0000 UTC,28.5315481,77.2932985,"C-Block Market, Pocket C, Sarita Vihar, New Delhi, Delhi 110044, India",2017-12-20 10:43:11 +0000 UTC,28.5400228,77.2939668,,1.21,46.94,INR
Delhi NCR,GO,COMPLETED,2017-12-20 09:53:35 +0000 UTC,2017-12-20 10:02:06 +0000 UTC,28.5398466,77.2944366,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",2017-12-20 10:12:06 +0000 UTC,28.5294399,77.2900976,"C-Block Market, Pocket C, Sarita Vihar, New Delhi, Delhi 110044, India",1.87,36.06,INR
Delhi NCR,GO,COMPLETED,2017-12-19 14:25:32 +0000 UTC,2017-12-19 14:27:30 +0000 UTC,28.5395754,77.2941744,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-19 14:49:43 +0000 UTC,28.5506003,77.2512511,"R-1, Upper Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, St Nagar East Of Kailash Rd, Nehru Place, New Delhi, Delhi 110019, India",4.77,107.98,INR
Delhi NCR,GO,DRIVER_CANCELED,2017-12-19 14:09:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5391235,77.2833774,,1970-01-01 00:00:00 +0000 UTC,28.5395734,77.294169,"R-1, Upper Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, St Nagar East Of Kailash Rd, Nehru Place, New Delhi, Delhi 110019, India",0.00,42,INR
Delhi NCR,GO,CANCELED,2017-12-19 13:50:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5382039,77.2859066,,1970-01-01 00:00:00 +0000 UTC,28.5399223,77.293878,"Nehru Place, New Delhi, Delhi 110019, India",0.00,42,INR
Delhi NCR,GO,COMPLETED,2017-12-19 10:58:38 +0000 UTC,2017-12-19 11:05:37 +0000 UTC,28.6226238,77.2119163,"5, Sansad Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001, India",2017-12-19 11:51:30 +0000 UTC,28.540148,77.2938766,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",8.68,196.01,INR
Delhi NCR,GO,COMPLETED,2017-12-19 04:07:14 +0000 UTC,2017-12-19 04:16:43 +0000 UTC,28.540057,77.2939574,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-19 05:11:40 +0000 UTC,28.6224023,77.2120902,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",9.33,202.44,INR
Delhi NCR,GO,COMPLETED,2017-12-17 14:08:45 +0000 UTC,2017-12-17 14:17:09 +0000 UTC,28.5335237,77.2002021,"59, Navjeevan Vihar, Malviya Nagar, New Delhi, Delhi 110017, India",2017-12-17 14:43:20 +0000 UTC,28.5400238,77.2939439,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",7.85,155.93,INR
Delhi NCR,GO,COMPLETED,2017-12-17 08:03:25 +0000 UTC,2017-12-17 08:12:59 +0000 UTC,28.5396463,77.2940782,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-17 08:57:29 +0000 UTC,28.5337606,77.1998816,"Navjeevan Vihar, Adchini, New Delhi, Delhi 110017, India",9.49,242.21,INR
Delhi NCR,GO,COMPLETED,2017-12-16 17:07:21 +0000 UTC,2017-12-16 17:13:02 +0000 UTC,28.5459161,77.1969954,"C-6/61, Gamal Abdel Nasser Marg, Block C 6, Safdarjung Development Area, Hauz Khas, New Delhi, Delhi 110016, India",2017-12-16 17:30:44 +0000 UTC,28.5398431,77.2940628,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",7.38,128.01,INR
Delhi NCR,GO,CANCELED,2017-12-16 16:21:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5562033,77.2064417,,1970-01-01 00:00:00 +0000 UTC,28.563395,77.2078467,"C-21, Block C 5, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2017-12-16 13:15:46 +0000 UTC,2017-12-16 13:30:29 +0000 UTC,28.5615753,77.1609457,"E9/23, Block E, Vasant Vihar, New Delhi, Delhi 110057, India",2017-12-16 14:10:22 +0000 UTC,28.5525394,77.2114106,"A-25, Balbir Saxena Marg, Siri Institutional Area, Siri Fort Institutional Area, Gulmohar Park, New Delhi, Delhi 110049, India",5.82,209.27,INR
Delhi NCR,GO,COMPLETED,2017-12-15 14:34:10 +0000 UTC,2017-12-15 14:38:05 +0000 UTC,28.633916,77.2192316,Inner Circle Metro Gate 2 Select your pickup point,2017-12-15 15:17:47 +0000 UTC,28.5615572,77.1609905,"E-7, Block E, Vasant Vihar, New Delhi, Delhi 110057, India",9.08,227.94,INR
Delhi NCR,GO,COMPLETED,2017-12-15 03:49:25 +0000 UTC,2017-12-15 03:54:30 +0000 UTC,28.5398273,77.2940816,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-15 04:38:50 +0000 UTC,28.6225823,77.2122269,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",8.95,246.76,INR
Delhi NCR,GO,COMPLETED,2017-12-13 04:43:38 +0000 UTC,2017-12-13 04:49:04 +0000 UTC,28.5400992,77.2939052,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-13 05:32:54 +0000 UTC,28.6224323,77.2120369,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",9.02,190.64,INR
Delhi NCR,GO,COMPLETED,2017-12-12 05:28:32 +0000 UTC,2017-12-12 05:32:57 +0000 UTC,28.5399128,77.2940381,"Pocket 1, Jasola, Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-12-12 06:14:37 +0000 UTC,28.6225721,77.2121903,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",7.45,189.88,INR
Delhi NCR,GO,CANCELED,2017-12-12 05:26:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5425068,77.2923377,,1970-01-01 00:00:00 +0000 UTC,28.5425071,77.2923376,"Sansad Marg, Sansad Marg Area, New Delhi, Delhi 110001, India",0.00,0,INR
Delhi NCR,GO,COMPLETED,2017-12-09 23:28:33 +0000 UTC,2017-12-09 23:33:36 +0000 UTC,28.564435,77.1577817,"E4/10, Block E, Vasant Vihar, New Delhi, Delhi 110057, India",2017-12-09 23:56:31 +0000 UTC,28.5399567,77.2940133,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",10.46,150,INR
Delhi NCR,GO,DRIVER_CANCELED,2017-12-09 23:05:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5466933,77.161035,,1970-01-01 00:00:00 +0000 UTC,28.564485,77.1559817,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,42,INR
Delhi NCR,GO,CANCELED,2017-12-09 22:42:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5614632,77.1558155,,1970-01-01 00:00:00 +0000 UTC,28.5604801,77.1609447,"Plot 47, Pocket - 1, Jasola, Pocket 1, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,GO,CANCELED,2017-12-08 12:06:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.54333,77.3039067,,1970-01-01 00:00:00 +0000 UTC,28.54333,77.3039067,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,GO,CANCELED,2017-12-08 12:03:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5288932,77.2911994,,1970-01-01 00:00:00 +0000 UTC,28.5277408,77.2898619,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
